,iter,geneset,stratified,model,test accuracy,test balanced accuracy,Test_ROC
258,58,FEATURES,False,LogisticRegression,0.744,0.5,0.5
259,59,FEATURES,False,LogisticRegression,0.735,0.5,0.5
260,60,FEATURES,False,LogisticRegression,0.761,0.5,0.5
261,61,FEATURES,False,LogisticRegression,0.701,0.5,0.5
262,62,FEATURES,False,LogisticRegression,0.769,0.5,0.5
263,63,FEATURES,False,LogisticRegression,0.701,0.5,0.5
264,64,FEATURES,False,LogisticRegression,0.803,0.5,0.5
265,65,FEATURES,False,LogisticRegression,0.769,0.5,0.5
266,66,FEATURES,False,LogisticRegression,0.769,0.5,0.5
267,67,FEATURES,False,LogisticRegression,0.752,0.5,0.5
268,68,FEATURES,False,LogisticRegression,0.821,0.5,0.5
269,69,FEATURES,False,LogisticRegression,0.726,0.5,0.5
270,70,FEATURES,False,LogisticRegression,0.761,0.5,0.5
271,71,FEATURES,False,LogisticRegression,0.769,0.5,0.5
272,72,FEATURES,False,LogisticRegression,0.684,0.5,0.5
273,73,FEATURES,False,LogisticRegression,0.769,0.5,0.5
274,74,FEATURES,False,LogisticRegression,0.658,0.5,0.5
275,75,FEATURES,False,LogisticRegression,0.735,0.5,0.5
276,76,FEATURES,False,LogisticRegression,0.752,0.5,0.5
277,77,FEATURES,False,LogisticRegression,0.803,0.5,0.5
278,78,FEATURES,False,LogisticRegression,0.709,0.5,0.5
279,79,FEATURES,False,LogisticRegression,0.803,0.5,0.5
280,80,FEATURES,False,LogisticRegression,0.761,0.5,0.5
281,81,FEATURES,False,LogisticRegression,0.761,0.5,0.5
282,82,FEATURES,False,LogisticRegression,0.761,0.5,0.5
283,83,FEATURES,False,LogisticRegression,0.752,0.5,0.5
284,84,FEATURES,False,LogisticRegression,0.744,0.5,0.5
285,85,FEATURES,False,LogisticRegression,0.761,0.5,0.5
286,86,FEATURES,False,LogisticRegression,0.769,0.5,0.5
287,87,FEATURES,False,LogisticRegression,0.786,0.5,0.5
288,88,FEATURES,False,LogisticRegression,0.752,0.5,0.5
289,89,FEATURES,False,LogisticRegression,0.778,0.5,0.5
290,90,FEATURES,False,LogisticRegression,0.761,0.5,0.5
291,91,FEATURES,False,LogisticRegression,0.718,0.5,0.5
292,92,FEATURES,False,LogisticRegression,0.829,0.5,0.5
293,93,FEATURES,False,LogisticRegression,0.744,0.5,0.5
294,94,FEATURES,False,LogisticRegression,0.761,0.5,0.5
295,95,FEATURES,False,LogisticRegression,0.752,0.5,0.5
296,96,FEATURES,False,LogisticRegression,0.735,0.5,0.5
297,97,FEATURES,False,LogisticRegression,0.786,0.5,0.5
298,98,FEATURES,False,LogisticRegression,0.769,0.5,0.5
299,99,FEATURES,False,LogisticRegression,0.744,0.5,0.5
